event-name,start_datetime,end_datetime,recurrence_rule,date_description,event-type,dance_focus,dance_style,price_min,price_max,currency,pricing_type,price_category,audience_min,audience_max,audience_size_bucket,age_min,age_max,age_group_label,event-location,region,season,cross_border_potential,user-category,organizer,instagram,event_link,event_link_fit,description,event_date,event_time,weekday,month,country,city,latitude,longitude,region_standardized
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-10-30 00:00:00,2025-10-30 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-10-30,17:00-20:00,Thursday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-11-06 00:00:00,2025-11-06 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-11-06,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-11-13 00:00:00,2025-11-13 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-11-13,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-11-20 00:00:00,2025-11-20 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-11-20,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-11-27 00:00:00,2025-11-27 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-11-27,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-12-04 00:00:00,2025-12-04 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-12-04,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-12-11 00:00:00,2025-12-11 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-12-11,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-12-18 00:00:00,2025-12-18 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-12-18,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" im Alten Wasserwerk",2025-12-25 00:00:00,2025-12-25 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/,0.9,"Jugendtreff „Aquarium"" im Alten Wasserwerk findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/jugendtreff-aquarium-im-alten-wasserwerk-2-70/.",2025-12-25,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-10-30 00:00:00,2025-10-30 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-10-30,17:15-19:00,Thursday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-11-06 00:00:00,2025-11-06 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-11-06,17:15-19:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-11-13 00:00:00,2025-11-13 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-11-13,17:15-19:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-11-20 00:00:00,2025-11-20 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-11-20,17:15-19:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-11-27 00:00:00,2025-11-27 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-11-27,17:15-19:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-12-04 00:00:00,2025-12-04 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-04,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-12-11 00:00:00,2025-12-11 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-11,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-12-18 00:00:00,2025-12-18 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-18,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Parcours,2025-12-25 00:00:00,2025-12-25 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Altes Wasserwerk, Tumringer Str. 269",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours findet in Altes Wasserwerk, Tumringer Str. 269 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-25,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-10-31 00:00:00,2025-10-31 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-10-31,15:00-17:00,Friday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-11-07 00:00:00,2025-11-07 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-07,15:00-17:00,Friday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-11-14 00:00:00,2025-11-14 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-14,15:00-17:00,Friday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-11-21 00:00:00,2025-11-21 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-21,15:00-17:00,Friday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-11-28 00:00:00,2025-11-28 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-28,15:00-17:00,Friday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-12-05 00:00:00,2025-12-05 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-05,15:00-17:00,Friday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-12-12 00:00:00,2025-12-12 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-12,15:00-17:00,Friday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-12-19 00:00:00,2025-12-19 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-19,15:00-17:00,Friday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
SkillCrafters (Gamingtreff),2025-12-26 00:00:00,2025-12-26 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,"Jugendtreff Ludos, Untere Herrenstraße 23",Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"SkillCrafters (Gamingtreff) findet in Jugendtreff Ludos, Untere Herrenstraße 23 statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-26,15:00-17:00,Friday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-11-05 00:00:00,2025-11-05 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-05,16:00-19:00,Wednesday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-11-12 00:00:00,2025-11-12 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-12,16:00-19:00,Wednesday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-11-19 00:00:00,2025-11-19 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-19,16:00-19:00,Wednesday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-11-26 00:00:00,2025-11-26 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-26,16:00-19:00,Wednesday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-12-03 00:00:00,2025-12-03 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-03,16:00-19:00,Wednesday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
